Age,Income,Credit_Score,Years_Employed,Existing_Loans,Debt_to_Income,Savings,Loan_Amount,Loan_Approved
50,24025,503,19,0,0.69,38825,93410,1
40,63226,757,7,0,0.36,59879,201531,1
42,99380,556,19,1,0.58,29920,270840,0
25,142971,828,0,3,0.56,56134,243843,0
62,138910,571,40,3,0.56,41761,57445,1
39,89711,308,13,4,0.43,52944,154085,0
21,116055,500,0,1,0.26,32027,127251,0
57,146189,358,35,2,0.52,97016,46126,0
20,94710,692,0,2,0.77,73922,38743,0
46,23443,418,13,2,0.68,22480,284387,0
58,41395,698,25,5,0.13,38624,287472,0
46,30725,630,13,0,0.07,70191,5209,1
51,53461,566,27,2,0.42,91404,14800,1
51,147000,819,33,4,0.63,50028,70749,0
45,61115,779,25,0,0.29,97665,295151,1
30,130084,433,5,0,0.58,54445,164447,0
32,116887,654,14,2,0.75,82999,133396,0
40,103732,797,16,0,0.39,96616,126964,1
61,132145,406,37,1,0.23,46192,192224,1
43,99790,589,18,1,0.74,70844,228019,0
21,99557,446,0,2,0.4,19246,55012,0
43,131672,626,15,4,0.36,34386,222039,0
57,91260,714,25,0,0.32,51111,219625,1
26,48690,509,0,3,0.37,78006,102489,0
22,21407,595,0,2,0.56,49260,215463,0
49,93568,697,21,5,0.38,41882,264297,0
37,78560,402,14,0,0.29,60557,31326,1
67,67340,807,40,2,0.61,61918,205883,1
28,37794,508,9,2,0.2,13188,58537,1
32,39881,727,11,4,0.2,11669,62829,0
49,106292,692,31,3,0.57,12443,14552,0
45,125698,408,17,0,0.7,20629,20485,1
39,114952,647,19,2,0.23,27954,182185,1
58,69703,349,33,2,0.19,8235,143677,1
34,64354,404,12,0,0.55,76450,104603,1
43,111288,719,21,2,0.52,51313,86389,1
61,98462,672,33,2,0.39,43849,160829,1
24,139020,326,0,2,0.12,52192,49865,1
59,119301,572,33,1,0.12,95083,67811,1
43,138764,639,13,1,0.63,12593,13337,1
42,34390,600,22,3,0.39,41928,239539,1
27,124403,779,0,4,0.69,28885,82670,0
62,107475,843,34,0,0.48,55801,238970,1
36,47307,564,8,4,0.51,10291,218794,0
28,116364,841,4,4,0.75,45978,58102,0
30,114049,465,0,1,0.17,57470,284846,1
25,138740,615,0,3,0.46,65107,21359,0
57,139991,300,26,4,0.09,70668,299658,0
21,44502,560,3,4,0.32,98219,239002,0
64,115599,362,36,2,0.16,1844,28953,1
48,42486,782,18,0,0.19,55929,197477,1
45,131813,620,27,3,0.75,32869,209006,1
28,58258,500,9,0,0.51,98052,43226,1
60,77716,521,34,1,0.72,35411,7052,1
18,117228,451,0,4,0.38,60677,267929,0
66,123920,761,40,4,0.5,35031,241355,1
64,101494,516,38,5,0.07,36702,203243,1
69,120552,495,39,0,0.4,23523,150344,1
55,102768,501,33,1,0.47,99519,277635,1
41,30748,533,9,5,0.06,5776,77981,0
64,82785,440,40,5,0.64,62001,134672,0
48,96050,797,17,2,0.27,19724,244578,1
58,42738,356,25,5,0.39,57858,138485,1
63,94231,803,40,5,0.45,15100,76871,1
67,93606,441,40,2,0.79,43467,54795,1
43,113301,838,10,4,0.12,52242,200879,1
66,61662,405,40,4,0.47,61722,126999,0
67,138313,464,40,3,0.45,80468,69394,0
22,116297,514,0,5,0.1,22718,97890,0
37,102234,370,14,0,0.53,47014,75343,0
69,35123,389,40,4,0.27,20640,142596,0
58,120680,527,38,1,0.13,61312,20265,1
28,45616,378,7,0,0.18,20560,211272,1
50,122682,648,32,3,0.67,7380,34830,1
67,31182,545,40,5,0.13,48756,84138,1
55,110369,571,25,2,0.4,95365,289421,1
44,118878,702,18,3,0.2,30579,94261,1
51,82013,415,22,0,0.17,96736,101714,1
32,51331,734,5,2,0.2,86265,176637,1
49,66098,829,22,1,0.42,29537,238812,1
38,46128,741,9,2,0.23,90661,259072,0
63,51556,471,30,2,0.12,6655,58822,1
22,147398,315,0,1,0.65,60451,6920,0
23,107505,355,0,4,0.45,68984,145948,0
55,41876,402,23,4,0.17,80721,276304,0
39,28949,583,13,2,0.4,18211,36706,0
35,71962,816,16,2,0.1,23280,205416,1
31,110054,577,2,3,0.49,34971,173578,0
27,143984,568,7,4,0.31,7798,27879,0
63,91206,699,39,1,0.13,18228,265627,1
30,44099,802,4,5,0.19,36739,251864,0
48,124871,385,23,5,0.31,49720,156845,0
47,32716,619,24,2,0.65,95845,8884,0
20,72611,331,2,2,0.18,71280,104036,0
47,58885,635,16,5,0.13,41503,219573,0
23,73144,350,0,3,0.44,15548,36803,0
46,85220,378,13,3,0.47,70066,156135,0
25,27837,473,4,3,0.12,38853,287380,1
61,69355,800,38,0,0.26,75531,218315,1
62,67299,375,30,1,0.25,25703,75717,1
60,39159,615,35,0,0.19,26527,233170,1
61,145212,672,40,2,0.29,97966,23484,1
50,136680,380,20,3,0.08,66555,230681,0
34,136931,370,4,3,0.54,61982,280424,0
65,126802,370,34,5,0.79,51933,265964,0
28,136375,345,0,5,0.53,62178,7754,0
30,122413,346,6,3,0.32,61475,48386,0
67,71012,721,40,4,0.55,46730,36365,1
28,79305,448,0,5,0.48,24241,165676,0
48,107096,429,17,1,0.69,73832,6803,0
45,37106,755,18,0,0.52,82869,129907,1
61,78123,804,38,1,0.53,42516,144344,1
23,131825,543,2,5,0.22,19628,233058,0
58,28720,773,30,3,0.36,20367,110210,1
33,57661,681,3,2,0.31,12755,294261,0
21,135031,402,0,4,0.06,54751,223347,0
52,113898,788,25,5,0.28,88286,180771,0
65,113794,336,37,1,0.41,14025,204596,1
43,107318,848,23,2,0.5,5887,274348,1
29,126704,819,0,5,0.75,61675,67519,0
28,41120,632,3,3,0.23,80194,55386,0
54,39790,696,36,3,0.16,50348,234123,1
42,78655,595,17,3,0.7,71762,21486,0
35,79643,406,15,3,0.76,70524,150846,0
36,113448,829,18,5,0.42,55884,108216,0
40,67374,382,7,4,0.14,22663,202354,0
55,62907,587,29,4,0.41,85389,8691,1
35,70071,760,1,1,0.13,19014,49445,1
43,140507,514,10,5,0.71,15239,161895,0
23,54812,580,0,3,0.58,37046,106368,0
21,69570,758,0,4,0.23,19422,203327,0
61,70901,643,28,5,0.72,22816,187426,0
68,80186,493,40,2,0.53,28055,179568,1
46,142066,457,19,4,0.76,55173,281217,0
51,148364,764,20,4,0.79,7470,201258,1
34,70251,403,6,1,0.05,89997,143256,1
60,85171,333,40,4,0.14,46534,196901,1
60,56160,401,31,2,0.46,71297,268933,1
33,39156,624,3,3,0.77,22603,297497,0
19,96208,440,0,0,0.8,61522,293484,0
51,99980,773,22,1,0.48,57153,52343,1
25,92320,330,0,2,0.18,22996,164005,0
30,37929,362,5,1,0.17,40978,232673,1
59,86606,386,26,5,0.62,99878,165330,0
25,108442,603,5,3,0.49,76449,130877,0
47,120154,360,17,4,0.46,42978,191827,0
49,82559,695,20,5,0.4,41564,183074,0
53,74205,633,34,4,0.59,30999,293506,0
64,130694,710,40,2,0.69,32748,274396,1
47,88475,583,22,3,0.28,62402,126918,0
18,84341,765,0,0,0.22,33331,201707,1
60,115377,379,35,0,0.55,45380,205513,1
56,62863,376,22,4,0.74,58743,20090,0
34,101837,839,8,5,0.31,54842,40110,0
37,85439,660,14,3,0.25,65618,78627,1
41,27194,376,9,3,0.22,91228,272168,0
67,91387,808,37,2,0.24,8986,278585,1
39,141361,463,10,5,0.15,79682,248131,0
46,101914,308,16,0,0.5,43810,178383,1
39,86214,474,15,2,0.26,87888,121053,1
61,116176,761,30,1,0.51,61044,81890,1
26,119292,606,0,3,0.11,77509,167458,0
54,49777,544,23,0,0.14,53633,276846,1
27,145355,421,0,2,0.45,19501,231138,0
53,46183,484,34,4,0.43,21866,109711,0
54,47445,331,21,1,0.25,19390,116895,1
45,87038,609,18,2,0.67,42256,294906,0
45,136477,671,20,4,0.19,40528,139311,1
59,107201,355,37,0,0.32,28712,252029,1
60,36198,572,36,0,0.47,6694,17567,1
38,41411,763,8,1,0.7,56214,90737,0
41,70577,755,8,4,0.36,85999,11857,0
59,35867,548,37,3,0.35,22662,63086,1
57,82501,377,24,0,0.48,1010,299414,1
19,34266,833,0,5,0.29,38648,125071,0
25,59422,407,0,3,0.58,28515,7012,0
65,55208,572,36,3,0.24,77382,64049,1
44,128538,314,19,2,0.67,48258,227630,1
39,141544,669,9,2,0.25,61530,89989,1
54,51213,603,32,0,0.79,29026,44080,0
44,27367,504,13,3,0.29,17982,239027,0
46,144158,412,13,2,0.71,18207,70888,0
20,99026,552,0,4,0.35,58028,233800,0
61,55362,740,32,4,0.23,38985,121293,1
30,139377,485,0,4,0.22,40854,266185,0
62,71588,526,33,4,0.69,78842,139078,0
27,58285,827,1,3,0.28,66848,137076,1
53,146683,653,35,4,0.3,73207,142039,0
26,145085,300,6,3,0.2,24084,208036,0
44,94755,719,15,0,0.77,36260,23879,1
51,91846,460,21,0,0.23,43905,7261,1
68,56307,460,40,4,0.24,17614,203345,1
18,115167,427,0,4,0.76,53892,299467,0
49,100280,450,22,4,0.73,11864,275071,0
42,39867,743,9,0,0.24,49114,87256,1
46,76523,770,28,2,0.7,16224,126686,1
24,104161,762,0,0,0.24,48462,194719,1
66,26378,329,40,4,0.11,1043,18056,1
20,104685,772,0,2,0.67,41300,15798,0
37,127669,379,18,2,0.63,25476,195130,0
37,96958,338,10,1,0.27,28500,56747,1
47,47926,539,26,3,0.12,94805,40738,1
52,123215,636,34,4,0.2,57430,237645,1
52,118707,579,20,3,0.63,20841,196017,0
66,33180,415,39,1,0.77,61293,284371,1
56,112837,568,23,3,0.24,39152,170465,1
44,138070,634,14,4,0.66,97467,88800,0
43,56931,611,11,1,0.22,6615,131531,1
31,44014,352,12,3,0.56,94497,62848,0
34,134775,367,13,0,0.11,99049,29685,1
35,116472,333,17,2,0.49,88426,96517,0
62,99872,685,38,1,0.25,27870,124180,1
69,78502,548,40,0,0.74,53790,270624,1
46,107736,410,19,4,0.27,46876,242918,0
37,25470,393,19,2,0.35,45327,20860,1
44,116395,709,16,1,0.68,44302,73578,0
35,34953,478,8,2,0.38,91282,253596,0
21,124580,346,0,5,0.23,30836,11564,0
18,58507,675,0,5,0.46,10831,287156,0
67,138961,501,40,1,0.68,34384,59169,1
18,112969,744,0,1,0.37,99543,230488,1
43,111493,596,22,3,0.15,40222,293485,0
62,26523,607,40,2,0.34,95605,60155,1
37,106923,792,13,5,0.77,43816,103314,0
69,77190,637,38,5,0.1,42882,217219,1
40,67761,365,16,2,0.36,55039,34527,0
27,51169,721,0,5,0.54,64346,261253,0
28,65641,839,8,0,0.11,52056,244157,1
58,42990,792,26,5,0.31,18196,55653,0
58,49661,616,36,5,0.76,5999,160776,0
22,33419,374,0,4,0.07,25026,254955,0
18,34457,358,0,0,0.61,2730,108992,0
34,87600,685,13,3,0.68,59175,274537,0
39,123619,314,15,1,0.26,69960,80404,1
51,96102,530,27,5,0.21,63834,247812,0
62,53085,498,31,3,0.74,39830,89613,0
58,117064,653,33,3,0.62,96252,64171,1
46,70654,334,17,0,0.14,97762,296480,1
21,26130,461,0,1,0.21,68743,194786,1
22,125723,770,0,4,0.52,79567,279158,0
28,22042,830,2,3,0.36,29008,221578,1
68,90134,722,40,4,0.43,96020,158371,1
38,62982,647,16,1,0.76,69904,131092,0
52,118422,446,34,1,0.37,88391,295926,1
29,85185,673,11,0,0.71,68763,115463,1
43,53477,715,9,2,0.55,49522,93434,0
68,134161,793,40,5,0.14,66124,159896,0
36,72709,555,7,0,0.61,31322,281254,1
62,48716,402,40,4,0.44,13817,183779,0
24,98137,420,1,0,0.22,47474,93512,1
64,56018,718,36,1,0.27,48130,272969,1
24,28061,649,0,3,0.47,14226,139560,0
43,28609,341,15,5,0.5,32157,71947,0
57,55371,666,32,5,0.78,87300,141529,0
22,130350,328,0,2,0.69,84740,213182,0
38,103021,313,19,1,0.2,1188,244511,0
31,40805,784,0,5,0.63,96933,254759,0
21,27857,488,0,5,0.06,10414,98230,0
40,31620,594,6,3,0.15,7746,13847,1
59,28177,482,31,4,0.2,15331,224284,1
37,50111,847,18,4,0.5,77790,177381,1
32,140770,336,10,4,0.2,76753,281802,0
67,108578,313,34,0,0.32,82119,225000,1
69,104181,458,36,4,0.23,38380,34676,1
62,109941,793,40,4,0.3,35318,5645,1
46,147049,628,13,0,0.76,16800,102476,1
25,31826,382,3,3,0.8,96748,160062,0
58,33890,321,33,1,0.56,28492,23618,1
65,102428,431,34,5,0.48,99128,66859,0
36,137067,764,9,2,0.58,6233,212572,0
65,146044,755,40,5,0.63,23019,63827,1
56,78031,601,36,4,0.6,12447,130114,0
63,139440,566,40,4,0.11,80572,101726,1
45,132134,694,19,5,0.28,11998,133077,0
63,95020,419,40,5,0.31,33801,260935,1
44,25495,545,20,4,0.33,25871,67397,0
21,48481,337,0,0,0.31,28076,60770,1
32,31267,544,1,0,0.64,94688,250224,1
52,137897,320,30,0,0.61,2429,36545,1
54,125702,409,29,2,0.05,11381,275849,1
18,26743,693,0,1,0.27,2987,259285,1
20,74800,709,0,4,0.52,95855,277848,0
64,123475,307,30,3,0.14,89191,33671,1
41,68773,743,15,5,0.1,20266,288347,0
44,77042,627,14,5,0.67,60053,86927,0
57,69476,589,24,4,0.39,78425,279595,0
53,147967,810,26,4,0.69,49477,160588,0
51,112105,660,24,4,0.67,2547,125102,0
46,48552,518,25,5,0.72,50614,101613,0
41,85242,705,12,4,0.09,56859,80856,0
41,65772,519,16,5,0.19,55457,265869,0
59,63730,406,27,1,0.27,99817,182048,1
21,48948,585,0,3,0.15,80086,92656,0
20,96311,307,0,0,0.41,6174,39612,0
51,89093,488,26,3,0.65,21187,167862,0
66,89123,380,40,4,0.76,62031,155521,0
40,36535,407,6,3,0.72,4938,210902,0
69,86490,620,40,4,0.39,61833,168328,0
40,66562,645,11,3,0.53,2471,274334,0
62,139042,627,30,2,0.22,58155,181565,1
22,145251,601,1,3,0.35,17721,147633,0
48,109080,499,25,0,0.7,73587,296761,1
58,147844,718,25,0,0.07,65305,149643,1
23,78535,338,1,3,0.45,8444,267153,0
54,118991,606,24,5,0.7,94193,119291,0
27,61269,303,0,5,0.14,96335,246821,0
57,100674,376,23,5,0.79,68928,85739,0
24,62462,767,2,3,0.06,16729,179863,1
56,23127,478,32,5,0.71,34744,264229,0
55,43147,575,35,1,0.32,55130,257223,1
38,65528,451,8,3,0.15,96245,262899,1
37,97095,463,6,0,0.17,37836,206929,1
20,133100,589,0,5,0.58,76431,53847,0
68,88931,677,38,2,0.7,18255,100491,1
39,110925,609,20,5,0.53,69945,170296,0
64,86381,688,33,0,0.75,13744,103347,1
21,119468,482,0,1,0.68,68085,45094,0
45,131258,605,23,3,0.06,81621,132791,1
29,83749,371,0,5,0.55,45467,230377,0
55,58672,518,29,2,0.28,21845,131489,1
68,33731,472,40,0,0.39,81272,98893,1
53,144647,571,29,2,0.12,36389,45544,1
64,74512,767,33,4,0.26,3529,255330,1
58,118658,568,27,0,0.52,44117,260367,1
22,71024,319,3,4,0.21,57314,78736,0
30,136712,802,0,2,0.54,27932,76168,0
40,121121,446,19,3,0.74,9351,39630,0
67,23832,728,37,3,0.05,77536,186457,1
47,52332,464,27,3,0.64,43959,221117,0
54,32467,609,32,4,0.53,23949,271855,0
42,61025,817,24,3,0.08,28569,166943,1
65,33107,313,39,1,0.64,57108,269601,1
44,148347,431,19,0,0.22,20318,258961,1
68,97994,738,40,0,0.25,19695,44467,1
31,114202,562,12,2,0.12,81704,12157,1
65,63481,524,40,5,0.45,38096,7714,0
64,22581,557,35,4,0.42,87248,294361,0
53,95118,533,23,0,0.31,86036,85792,1
56,144010,635,29,4,0.18,4747,276727,1
33,71638,708,0,2,0.68,65400,82807,0
39,143714,323,11,3,0.71,89744,144085,0
38,28418,570,16,5,0.46,5430,258715,0
38,113627,394,12,2,0.23,85371,165612,0
25,49113,441,0,1,0.12,29927,248229,1
66,104363,380,38,3,0.7,61411,74459,0
33,143607,573,12,3,0.12,9963,298702,0
48,83044,575,20,3,0.06,87961,113350,1
59,99955,764,33,2,0.4,84031,224076,1
27,81030,507,3,1,0.6,45271,205398,0
49,31814,595,16,5,0.39,79134,114528,0
51,119340,338,29,4,0.09,10786,227028,1
26,30024,587,3,2,0.57,77457,233823,0
34,83288,423,16,0,0.53,43241,68566,1
28,129236,582,0,0,0.56,96789,202881,1
49,77836,479,19,2,0.21,86505,263386,0
27,27435,396,9,4,0.65,90521,162752,0
39,87084,490,12,0,0.41,48232,114463,1
34,144023,373,10,4,0.45,12020,279578,0
21,90601,746,0,3,0.46,36141,198257,0
65,108416,796,35,2,0.27,30461,51096,1
69,140871,783,36,3,0.24,15352,176651,1
64,138645,415,33,0,0.05,56994,277631,1
42,23407,834,14,4,0.35,16344,230993,0
38,118943,397,19,3,0.41,55250,196700,0
54,52940,627,29,0,0.61,79661,101925,1
55,25666,706,25,1,0.1,20202,118500,1
66,57122,612,40,3,0.74,43232,219602,0
18,138647,447,0,1,0.25,67245,14610,0
42,45092,641,17,1,0.33,7992,18869,1
68,149753,794,35,5,0.09,27354,221474,1
53,143402,322,32,0,0.54,79769,93466,1
34,95645,404,5,2,0.58,5590,245475,0
58,121190,521,25,4,0.75,95242,210179,0
41,120468,314,7,0,0.3,14718,27979,1
19,149207,377,0,5,0.24,89007,16492,0
57,46505,621,31,5,0.59,14105,231898,0
32,56713,540,10,3,0.58,6081,117784,0
49,74387,317,15,4,0.75,93254,99257,0
56,63169,753,22,5,0.2,60967,233451,0
23,93282,742,4,2,0.58,21384,290553,1
18,97511,576,0,0,0.1,71081,208641,1
64,71742,723,40,2,0.41,6339,160149,1
40,60522,775,19,3,0.14,16353,65428,1
56,101132,326,26,0,0.54,60487,31455,1
34,139622,813,6,3,0.5,27376,81699,0
51,138764,763,31,4,0.09,94564,58213,1
58,123489,662,39,4,0.29,85636,120883,1
46,119397,682,13,2,0.35,5302,180934,0
26,23880,824,6,2,0.24,2809,256238,0
30,63454,681,0,4,0.08,95453,298993,0
23,75711,483,0,1,0.29,6830,298937,1
23,63539,493,0,4,0.64,19381,90240,0
37,128984,761,13,0,0.32,49637,89377,1
69,88321,355,36,3,0.29,68666,229646,1
20,107985,529,0,4,0.76,5412,270594,0
34,34799,788,15,4,0.08,77420,13418,1
66,134584,327,40,5,0.63,61520,39575,0
29,124843,483,0,3,0.41,56665,246876,0
65,80102,724,32,5,0.76,90668,135576,0
64,70726,674,40,3,0.35,47775,38186,1
62,68784,340,40,0,0.58,48733,250498,1
18,140364,783,0,3,0.1,23707,31451,1
34,133034,559,1,2,0.75,31478,8155,0
20,63333,740,0,4,0.31,7745,296592,0
43,60828,383,17,3,0.44,38970,133529,0
32,89526,345,7,0,0.15,12882,221810,1
53,74362,739,31,3,0.76,78300,50231,1
49,73997,818,15,4,0.55,91101,40399,0
49,143973,737,27,1,0.09,70979,260297,1
21,70341,435,0,3,0.17,14583,206238,0
35,39073,482,11,2,0.35,42290,239889,0
66,122399,471,40,4,0.21,54857,211463,1
36,34549,838,2,0,0.28,76672,226268,1
60,103795,419,40,4,0.8,87759,139884,0
69,76920,580,40,5,0.54,21342,291122,0
52,105326,607,22,1,0.74,54816,16531,1
57,95515,576,24,0,0.38,76412,295927,1
31,149392,829,4,1,0.58,59314,196091,1
50,40316,594,30,1,0.39,1746,280380,1
31,46183,352,2,2,0.3,25330,98806,1
51,113860,731,18,3,0.44,80588,161388,1
21,44624,351,0,2,0.37,43344,18332,0
41,82515,371,17,2,0.79,99112,211511,0
46,123712,327,21,5,0.42,29606,185279,0
36,105781,768,2,2,0.66,97537,194222,0
23,66705,846,0,0,0.55,55473,253816,1
50,109326,700,32,3,0.41,10210,58902,1
66,46756,500,40,3,0.41,81615,276342,1
57,80390,765,30,0,0.31,28154,111209,1
36,88369,678,7,2,0.13,29687,233162,1
18,90821,476,0,2,0.62,73684,197349,0
22,29589,351,1,1,0.74,79391,114660,0
44,133012,378,23,1,0.21,95052,192776,1
33,34116,684,7,5,0.74,16473,298629,0
23,93181,307,0,4,0.22,52176,59351,0
57,64786,513,25,1,0.45,65579,31654,1
30,114686,324,6,3,0.31,31285,169217,0
65,143711,749,36,0,0.14,89093,56529,1
52,96425,756,32,2,0.09,43502,109349,1
36,50286,760,10,4,0.32,15219,182450,1
29,123081,497,0,1,0.09,52863,283809,0
33,35994,393,3,4,0.13,45006,214534,0
60,121039,736,31,0,0.16,57170,220911,1
27,131915,826,9,0,0.05,59798,52802,1
42,142961,677,9,4,0.16,40965,82892,0
37,110198,403,8,4,0.48,35470,41362,0
48,124672,338,21,5,0.66,65147,183198,0
21,46639,757,2,4,0.2,40984,98004,1
61,37205,663,31,2,0.11,46380,230702,1
40,76677,434,17,3,0.6,72860,7120,0
19,52930,673,0,1,0.06,86793,267929,1
39,93313,531,18,1,0.6,74849,61925,1
68,113851,338,40,1,0.15,48227,113185,1
54,133153,346,26,4,0.22,92588,297113,1
25,112509,335,0,4,0.14,25603,106416,0
24,38316,394,5,5,0.24,88298,283441,0
31,47304,660,12,4,0.65,19508,257458,0
20,121839,824,0,5,0.15,83351,110741,0
67,116058,445,40,5,0.8,5974,145601,0
33,107876,667,12,2,0.3,21161,158085,1
36,105366,364,13,2,0.74,30730,35089,0
68,33403,527,37,2,0.19,79259,273315,1
35,100052,819,3,2,0.19,82009,177301,1
69,137478,480,40,0,0.47,2085,285018,1
33,104627,800,9,2,0.09,89115,174881,1
25,93495,454,6,2,0.65,89179,64024,0
50,51932,834,18,2,0.38,93206,288297,1
66,116090,734,40,5,0.57,19869,109693,0
29,56701,398,0,1,0.18,16771,164501,1
28,23385,671,0,1,0.53,42060,178473,0
22,141324,661,0,1,0.5,76882,251119,0
44,119226,411,12,3,0.62,22462,9677,0
29,77241,752,7,0,0.27,20432,10139,1
34,30367,468,10,5,0.75,14174,160768,0
23,85030,438,0,4,0.77,83719,187444,0
50,66505,530,19,5,0.7,30697,91049,0
22,144462,538,1,2,0.48,53974,81693,0
45,53332,552,14,1,0.37,6611,134807,1
31,105178,735,4,5,0.09,23393,247631,0
22,96325,721,0,0,0.76,92407,262681,1
50,55268,602,22,2,0.76,6263,8900,1
67,106486,371,36,3,0.06,22954,210070,1
65,45563,562,34,4,0.32,12996,296278,0
58,125185,521,39,2,0.71,11805,218514,1
36,56404,376,6,4,0.11,75643,269961,0
39,75182,361,19,5,0.2,77003,75486,0
22,52991,770,1,2,0.78,22024,171679,0
19,124601,456,0,3,0.69,42607,248709,0
47,67663,424,26,5,0.73,85215,70978,0
64,85886,460,32,0,0.16,78806,158850,1
56,142002,840,38,4,0.21,84351,14413,1
21,103848,834,0,4,0.5,88092,119113,0
50,44127,405,18,0,0.43,80423,297043,0
30,77692,430,0,4,0.27,90461,117683,0
37,114389,656,19,5,0.71,13324,50463,0
24,57500,301,0,1,0.73,1723,268038,0
32,53785,532,10,0,0.27,59323,115398,1
40,104146,668,18,3,0.17,74811,171093,1
31,109126,550,7,2,0.16,14405,231544,0
40,114979,407,10,2,0.41,2365,232368,0
36,67997,575,7,0,0.15,58893,134611,1
46,27170,479,25,1,0.41,47427,230374,1
37,33303,592,16,5,0.4,28338,222627,0
46,91743,474,23,3,0.71,70389,265154,0
41,97852,422,9,2,0.27,5682,241373,0
35,55187,526,12,2,0.47,72496,48520,1
27,85034,743,0,5,0.61,25727,243613,0
58,91776,727,27,1,0.5,25073,34899,1
25,21893,382,0,4,0.77,88077,183874,0
43,33753,364,11,0,0.5,20882,237310,1
46,58090,580,21,1,0.73,49232,83107,1
27,84922,690,1,1,0.23,60556,35193,1
34,96768,727,12,1,0.47,53137,216994,1
19,79412,406,0,1,0.46,46054,110302,1
23,142406,847,0,4,0.79,68103,281608,0
22,76030,561,2,5,0.2,25787,222594,0
45,37509,458,23,3,0.16,89589,254706,1
58,88653,564,40,1,0.51,63181,222665,1
22,56929,767,0,1,0.22,27755,81248,0
35,149626,501,17,0,0.53,94335,267811,1
43,68291,454,19,2,0.78,37959,152397,0
37,24042,312,5,4,0.76,76254,20890,0
58,82574,596,24,1,0.22,90076,162555,1
66,57201,797,40,3,0.18,91633,228551,1
44,112282,544,25,3,0.47,89437,228289,1
66,34016,599,36,3,0.49,95058,258006,1
29,45022,661,0,0,0.55,38903,149097,1
24,120962,653,2,3,0.61,60046,125580,0
20,47938,820,0,5,0.5,40519,34940,0
27,63678,685,4,0,0.13,12672,126878,1
51,138171,611,19,4,0.64,8174,124492,0
42,149638,713,14,3,0.11,19103,224371,1
52,121248,577,31,2,0.06,9061,291845,1
33,81720,655,15,1,0.63,86934,87697,0
19,125514,824,0,4,0.46,99162,46795,0
41,76805,315,12,5,0.57,14265,265235,0
27,94323,344,1,2,0.34,40040,95990,0
55,21986,620,27,4,0.06,96008,238865,1
39,96478,625,17,5,0.3,18993,280259,0
43,102994,447,19,3,0.51,59219,61433,0
60,32161,654,35,4,0.22,73250,51999,1
56,40689,535,38,4,0.57,96303,79564,0
44,147101,404,26,4,0.65,38877,238617,0
46,114699,773,26,0,0.39,85368,258090,1
64,80924,695,39,2,0.71,79285,243302,0
55,121311,745,27,5,0.69,82424,290399,0
37,119273,519,19,3,0.71,17020,267122,0
44,94308,741,13,1,0.55,35821,84747,0
58,121128,327,40,3,0.28,74299,82049,1
37,83745,774,14,3,0.41,47000,71057,1
61,146881,604,38,0,0.58,33851,259569,1
36,21211,704,16,0,0.21,17025,293437,1
37,20229,812,10,4,0.6,92551,35607,0
52,138972,801,23,3,0.46,16431,112148,1
64,68542,647,37,2,0.12,85588,154735,1
19,34345,539,0,0,0.47,44179,47582,0
47,121489,636,17,5,0.1,42658,170521,0
51,51819,325,18,0,0.06,31992,280260,1
39,67779,708,9,2,0.72,46585,8706,0
20,102421,376,0,0,0.42,66191,283291,0
23,112244,516,2,2,0.46,57401,156615,0
32,85584,627,4,1,0.26,43058,104147,0
44,39950,322,13,2,0.46,73108,250978,0
27,35173,609,7,1,0.18,57779,13895,0
26,137743,566,8,5,0.61,36662,280395,0
50,78032,714,28,4,0.67,37185,264544,0
49,135074,566,15,4,0.69,83168,272253,0
65,119273,632,40,0,0.13,8810,291776,1
23,48036,749,2,2,0.47,79210,231348,0
58,143885,546,35,0,0.66,52042,148223,1
53,132857,335,21,2,0.15,74416,182237,1
19,91356,700,0,0,0.12,79186,60276,1
46,34292,327,28,4,0.66,35883,231341,0
21,23052,519,0,5,0.65,40349,273469,0
18,64377,705,0,4,0.39,53215,99964,0
36,109317,570,2,0,0.13,39419,6912,1
43,87838,810,25,2,0.44,68342,274518,1
42,87819,585,16,3,0.35,65806,249065,0
27,133689,753,0,5,0.44,25871,90402,0
32,128103,616,0,2,0.38,52846,96792,1
39,35620,596,21,0,0.48,49991,55683,1
68,50461,637,40,2,0.6,48136,146270,1
65,40750,606,40,1,0.63,72029,132776,1
38,118426,727,13,2,0.54,33548,173068,0
39,108719,650,21,4,0.2,5650,196866,1
53,29472,810,21,4,0.35,58278,143227,1
51,89263,824,24,1,0.1,45835,128899,1
47,132036,791,26,5,0.39,17225,195016,1
42,77602,308,15,2,0.78,46360,202318,0
62,45523,796,34,5,0.53,67328,278532,0
45,50766,739,23,3,0.17,96339,79178,1
18,123262,407,0,2,0.25,54343,31457,1
66,86060,544,40,4,0.1,65008,154199,1
62,29079,554,34,4,0.19,58573,170163,1
